 t[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0,ex,ey,ez,aileron[deg],elevator[deg],rudder[deg],throttle,aileron_dot[rad/s],elevator_dot[rad/s],rudder_dot[rad/s],throttle_dot,longitude[deg], latitude[deg], azimuth[deg]
35.4100000000015,347.316384771776,0.311963571083370,47.1895602584641,-0.423102188150172E-2,0.910374012937185E-2,0.307433193766501E-1,9689.94836914191,6405.12773504393,-918.423789870748,0.812647725744937,0.105138862721480,0.152125740643295,0.552636636879011,0.830674343306634E-3,-9.27975112202079,-0.260133771892628,0.826940802424042E-1,-0.564094094624783E-5,0.415570262739778E-5,-0.511817546421459E-4,-0.413064964920064E-2,0.265782165601365E-1,0.175683879724996E-1,69.7642545107049
35.4200000000015,347.319242171595,0.311897338110716,47.1890143762995,-0.423042183235381E-2,0.910697258725247E-2,0.307432508618532E-1,9691.30761456519,6408.35850938166,-918.438211874776,0.812558064044472,0.105119895371148,0.152134884058084,0.552769551627161,0.827450593724910E-3,-9.27974929423622,-0.260163200745442,0.826527771575078E-1,-0.557740413131198E-5,0.229013677942241E-5,-0.511999837116388E-4,-0.412981660003426E-2,0.265819447799845E-1,0.175772495350265E-1,69.7827506734037
35.4300000000015,347.322084945758,0.311831132034740,47.1884814679210,-0.422982400508871E-2,0.911022385995318E-2,0.307431831410722E-1,9692.66582541468,6411.58974890016,-918.452574393876,0.812468378503440,0.105100918693480,0.152144038356843,0.552902452892234,0.824263358359605E-3,-9.27974853764336,-0.260192640083955,0.826114826657711E-1,-0.551390663802760E-5,0.428841735387709E-6,-0.512182332921421E-4,-0.412893131070028E-2,0.265856701621389E-1,0.175861123734733E-1,69.8012473920370
35.4400000000015,347.324913091466,0.311764952782936,47.1879615105949,-0.422922840131429E-2,0.911349386211559E-2,0.307431162137754E-1,9694.02300149694,6414.82145314351,-918.466877394910,0.812378669107820,0.105081932626092,0.152153203607777,0.553035340684538,0.821112614405194E-3,-9.27974884978280,-0.260222089919814,0.825701972888903E-1,-0.545044913216474E-5,-0.142816853575230E-5,-0.512365029061259E-4,-0.412799392351099E-2,0.265893927060691E-1,0.175949764865896E-1,69.8197446708241
35.4500000000015,347.327726606120,0.311698800282800,47.1874544814699,-0.422863502260944E-2,0.911678250834290E-2,0.307430500794213E-1,9695.37914261847,6418.05362165582,-918.481120845564,0.812288935843643,0.105062937106808,0.152162379878718,0.553168215014328,0.817998338673877E-3,-9.27975022818714,-0.260251550264393,0.825289215471372E-1,-0.538703227795311E-5,-0.328088015546482E-5,-0.512547920769816E-4,-0.412700458111281E-2,0.265931124112445E-1,0.176038418731250E-1,69.8382425139679
35.4600000000015,347.330525487324,0.311632674461832,47.1869603575774,-0.422804387052409E-2,0.912008971320106E-2,0.307429847374589E-1,9696.73424858562,6421.28625398115,-918.495304714345,0.812199178696999,0.105043932073657,0.152171567237125,0.553301075891800,0.814920507596759E-3,-9.27975267038101,-0.260281021128791,0.824876559593549E-1,-0.532365673709961E-5,-0.512927933737560E-5,-0.512731003291778E-4,-0.412596342648326E-2,0.265968292771339E-1,0.176127085318290E-1,69.8567409256541
35.4700000000015,347.333309732879,0.311566575247537,47.1864791158325,-0.422745494657932E-2,0.912341539121997E-2,0.307429201873274E-1,9698.08831920468,6424.51934966356,-918.509428970585,0.812109397654031,0.105024917464876,0.152180765750086,0.553433923327094,0.811879097225321E-3,-9.27975617388116,-0.260310502523836,0.824464010429554E-1,-0.526032316873410E-5,-0.697335238626265E-5,-0.512914271881564E-4,-0.412487060292797E-2,0.266005433032059E-1,0.176215764614509E-1,69.8752399100517
35.4800000000015,347.336079340788,0.311500502567425,47.1860107330342,-0.422686825226739E-2,0.912675945689472E-2,0.307428564284564E-1,9699.44135428180,6427.75290824709,-918.523493584432,0.812019592700942,0.105005893218906,0.152189975484314,0.553566757330297,0.808874083232788E-3,-9.27976073619650,-0.260339994460081,0.824051573139159E-1,-0.519703222977386E-5,-0.881308569736960E-5,-0.513097721805283E-4,-0.412372625407762E-2,0.266042544889289E-1,0.176304456607402E-1,69.8937394713131
35.4900000000015,347.338834309251,0.311434456349014,47.1855551858661,-0.422628378905185E-2,0.913012182468676E-2,0.307427934602658E-1,9700.79335362306,6430.98692927577,-918.537498526857,0.811929763823988,0.104986859274397,0.152199196506150,0.553699577911437,0.805905440915326E-3,-9.27976635482813,-0.260369496947810,0.823639252867756E-1,-0.513378457516861E-5,-0.106484657579748E-4,-0.513281348338193E-4,-0.412253052388504E-2,0.266079628337710E-1,0.176393161284462E-1,69.9122396135735
35.5000000000015,347.341574636666,0.311368436519826,47.1851124508972,-0.422570155836757E-2,0.913350240902509E-2,0.307427312821662E-1,9702.14431703441,6434.22141229363,-918.551443769643,0.811839911009484,0.104967815570206,0.152208428881562,0.553832385080485,0.802973145193393E-3,-9.27977302726942,-0.260399009997032,0.823227054746326E-1,-0.507058085719048E-5,-0.124794791458689E-4,-0.513465146766714E-4,-0.412128355662210E-2,0.266116683371999E-1,0.176481878633183E-1,69.9307403409515
35.5100000000015,347.344300321631,0.311302443007395,47.1846825045825,-0.422512156162083E-2,0.913690112430750E-2,0.307426698935584E-1,9703.49424432172,6437.45635684467,-918.565329285393,0.811750034243799,0.104948762045399,0.152217672676147,0.553965178847359,0.800077170613225E-3,-9.27978075100603,-0.260428533617490,0.822814983891406E-1,-0.500742172558589E-5,-0.143061125293837E-4,-0.513649112387885E-4,-0.411998549687680E-2,0.266153709986833E-1,0.176570608641057E-1,69.9492416575486
35.5200000000015,347.347011362939,0.311236475739263,47.1842653232631,-0.422454380018937E-2,0.914031788490168E-2,0.307426092938337E-1,9704.84313529077,6440.69176247291,-918.579155047522,0.811660133513361,0.104929698639249,0.152226927955127,0.554097959221918,0.797217491347922E-3,-9.27978952351602,-0.260458067818652,0.822403045405060E-1,-0.494430782881179E-5,-0.161283526686740E-4,-0.513833240507953E-4,-0.411863648955024E-2,0.266190708176884E-1,0.176659351295579E-1,69.9677435674496
35.5300000000015,347.349707759582,0.311170534642982,47.1838608831676,-0.422396827542247E-2,0.914375260514650E-2,0.307425494823739E-1,9706.19098974721,6443.92762872232,-918.592921030257,0.811570208804653,0.104910625291238,0.152236194783353,0.554230726213965,0.794394081198780E-3,-9.27979934226984,-0.260487612609719,0.821991244374843E-1,-0.488123981205875E-5,-0.179461864136152E-4,-0.514017526445671E-4,-0.411723667985367E-2,0.266227677936821E-1,0.176748106584240E-1,69.9862460747223
35.5400000000015,347.352389510745,0.311104619646115,47.1834691604118,-0.422339498864103E-2,0.914720519935312E-2,0.307424904585514E-1,9707.53780749664,6447.16395513692,-918.606627208638,0.811480260104214,0.104891541941058,0.152245473225302,0.554363479833248,0.791606913596726E-3,-9.27981020473040,-0.260517167999625,0.821579585873776E-1,-0.481821831873806E-5,-0.197596007053188E-4,-0.514201965529298E-4,-0.411578621330549E-2,0.266264619261312E-1,0.176836874494532E-1,70.0047491834176
35.5500000000015,347.355056615812,0.311038730676237,47.1830901310002,-0.422282394113759E-2,0.915067558180623E-2,0.307424322217293E-1,9708.88358834452,6450.40074126068,-918.620273558513,0.811390287398643,0.104872448528609,0.152254763345083,0.554496220089456,0.788855961603609E-3,-9.27982210835316,-0.260546733997032,0.821168074960311E-1,-0.475524398957006E-5,-0.215685825757577E-4,-0.514386553096947E-4,-0.411428523572831E-2,0.266301532145022E-1,0.176925655013949E-1,70.0232528975695
35.5600000000015,347.357709074362,0.310972867660937,47.1827237708258,-0.422225513417647E-2,0.915416366676517E-2,0.307423747712609E-1,9710.22833209625,6453.63798663758,-918.633860056539,0.811300290674592,0.104853344994002,0.152264065206426,0.554628946992225,0.786141197913452E-3,-9.27983505058612,-0.260576310610337,0.820756716678302E-1,-0.469231746358138E-5,-0.233731191470567E-4,-0.514571284498621E-4,-0.411273389324594E-2,0.266338416582614E-1,0.177014448129983E-1,70.0417572211951
35.5700000000015,347.360346886166,0.310907030527817,47.1823700556713,-0.422168856899376E-2,0.915766936846518E-2,0.307423181064906E-1,9711.57203855713,6456.87569081160,-918.647386680179,0.811210269918773,0.104834231277558,0.152273378872696,0.554761660551131,0.783462594853812E-3,-9.27984902886993,-0.260605897847670,0.820345516056977E-1,-0.462943937681368E-5,-0.251731976323481E-4,-0.514756155094670E-4,-0.411113233228047E-2,0.266375272568746E-1,0.177103253830125E-1,70.0602621582945
35.5800000000015,347.362970051193,0.310841219204494,47.1820289612093,-0.422112424679745E-2,0.916119260111850E-2,0.307422622267530E-1,9712.91470753235,6460.11385332673,-918.660853407700,0.811120225117951,0.104815107319808,0.152282704406879,0.554894360775696,0.780820124387151E-3,-9.27986404063791,-0.260635495716891,0.819934478110906E-1,-0.456661036346862E-5,-0.269688053345233E-4,-0.514941160256045E-4,-0.410948069954931E-2,0.266412100098076E-1,0.177192072101869E-1,70.0787677128507
35.5900000000015,347.365578569603,0.310775433618602,47.1817004630033,-0.422056216876746E-2,0.916473327891560E-2,0.307422071313738E-1,9714.25633882705,6463.35247372694,-918.674260218175,0.811030156258954,0.104795973061493,0.152292041871596,0.555027047675383,0.778213758112078E-3,-9.27988008331609,-0.260665104225600,0.819523607839971E-1,-0.450383105530584E-5,-0.287599296472397E-4,-0.515126295364486E-4,-0.410777914206222E-2,0.266448899165259E-1,0.177280902932706E-1,70.0972738888300
35.6000000000015,347.368172441750,0.310709673697789,47.1813845365077,-0.422000233605571E-2,0.916829131602630E-2,0.307421528196691E-1,9715.59693224624,6466.59155155621,-918.687607091476,0.810940063328660,0.104776828443568,0.152301391329090,0.555159721259602,0.775643467264552E-3,-9.27989715432330,-0.260694723381127,0.819112910229341E-1,-0.444110208229254E-5,-0.305465580545469E-4,-0.515311555812117E-4,-0.410602780711841E-2,0.266485669764947E-1,0.177369746310129E-1,70.1157806901815
35.6100000000015,347.370751668181,0.310643939369724,47.1810811570689,-0.421944474978621E-2,0.917186662660100E-2,0.307420992909459E-1,9716.93648759486,6469.83108635853,-918.700894008278,0.810849946314010,0.104757673407198,0.152310752841236,0.555292381537703,0.773109222719300E-3,-9.27991525107120,-0.260724353190539,0.818702390249437E-1,-0.437842407133830E-5,-0.323286781293515E-4,-0.515496937002977E-4,-0.410422684230357E-2,0.266522411891790E-1,0.177458602221629E-1,70.1342881208375
35.6200000000015,347.373316249636,0.310578230562091,47.1807902999260,-0.421888941105511E-2,0.917545912477176E-2,0.307420465445020E-1,9718.27500467777,6473.07107767788,-918.714120950052,0.810759805202000,0.104738507893758,0.152320126469536,0.555425028518979,0.770610994991261E-3,-9.27993437096432,-0.260753993660641,0.818292052855909E-1,-0.431579764731775E-5,-0.341062775368464E-4,-0.515682434351365E-4,-0.410237639548694E-2,0.266559125540435E-1,0.177547470654700E-1,70.1527961847130
35.6300000000015,347.375866187044,0.310512547202596,47.1805119402107,-0.421833632093077E-2,0.917906872465354E-2,0.307419945796258E-1,9719.61248329975,6476.31152505826,-918.727287899069,0.810669639979682,0.104719331844838,0.152329512275121,0.555557662212670,0.768148754236796E-3,-9.27995451140014,-0.260783644797972,0.817881902989606E-1,-0.425322343294752E-5,-0.358793440309781E-4,-0.515868043281831E-4,-0.410047661481838E-2,0.266595810705529E-1,0.177636351596834E-1,70.1713048857063
35.6400000000015,347.378401481528,0.310446889218965,47.1802460529488,-0.421778548045381E-2,0.918269534034529E-2,0.307419433955967E-1,9720.94892326547,6479.55242804366,-918.740394838394,0.810579450634167,0.104700145202239,0.152338910318751,0.555690282627956,0.765722470254882E-3,-9.27997566976912,-0.260813306608809,0.817471945576546E-1,-0.419070204893724E-5,-0.376478654559524E-4,-0.516053759230740E-4,-0.409852764872549E-2,0.266632467381713E-1,0.177725245035523E-1,70.1898142276985
35.6500000000015,347.380922134401,0.310381256538945,47.1799926130599,-0.421723689063722E-2,0.918633888593116E-2,0.307418929916849E-1,9722.28432437953,6482.79378617809,-918.753441751886,0.810489237152623,0.104680947907977,0.152348320660814,0.555822889773960,0.763332112488503E-3,-9.27999784345477,-0.260842979099168,0.817062185527892E-1,-0.412823411320486E-5,-0.394118297452788E-4,-0.516239577645071E-4,-0.409652964591066E-2,0.266669095563629E-1,0.177814150958261E-1,70.2083242145537
35.6600000000015,347.383428147164,0.310315649090303,47.1797515953589,-0.421669055246638E-2,0.918999927548163E-2,0.307418433671516E-1,9723.61868644647,6486.03559900556,-918.766428624196,0.810398999522276,0.104661739904278,0.152357743361327,0.555955483659751,0.760977650025968E-3,-9.28002102983366,-0.260872662274802,0.816652627739922E-1,-0.406582024182588E-5,-0.411712249224836E-4,-0.516425493982012E-4,-0.409448275534818E-2,0.266705695245915E-1,0.177903069352541E-1,70.2268348501190
35.6700000000015,347.385919521511,0.310250066800834,47.1795229745558,-0.421614646689917E-2,0.919367642305464E-2,0.307417945212488E-1,9724.95200927073,6489.27786607010,-918.779355440768,0.810308737730408,0.104642521133584,0.152367178479935,0.556088064294338,0.758659051602240E-3,-9.28004522627554,-0.260902356141205,0.816243277094003E-1,-0.400346104813474E-5,-0.429260391014620E-4,-0.516611503711221E-4,-0.409238712628130E-2,0.266742266423207E-1,0.177992000205856E-1,70.2453461382244
35.6800000000015,347.388396259323,0.310184509598352,47.1793067252567,-0.421560463486598E-2,0.919737024269676E-2,0.307417464532195E-1,9726.28429265666,6492.52058691574,-918.792222187833,0.810218451764360,0.104623291538550,0.152376626075915,0.556220631686676,0.756376285600171E-3,-9.28007043014332,-0.260932060703609,0.815834138456563E-1,-0.394115714387370E-5,-0.446762604848249E-4,-0.516797602312108E-4,-0.409024290821938E-2,0.266778809090139E-1,0.178080943505700E-1,70.2638580826827
35.6900000000015,347.390858362669,0.310118977410699,47.1791028219645,-0.421506505726984E-2,0.920108064844433E-2,0.307416991622977E-1,9727.61553640855,6495.76376108652,-918.805028852411,0.810128141611529,0.104604051062045,0.152386086208172,0.556353185845660,0.754129320051681E-3,-9.28009663879319,-0.260961775966989,0.815425216679068E-1,-0.387890913829219E-5,-0.464218773645694E-4,-0.516983785274852E-4,-0.408805025093499E-2,0.266815323241343E-1,0.178169899239567E-1,70.2823706872900
35.7000000000015,347.393305833808,0.310053470165742,47.1789112390792,-0.421452773498645E-2,0.920480755432459E-2,0.307416526477082E-1,9728.94574033060,6499.00738812650,-918.817775422306,0.810037807259372,0.104584799647153,0.152395558935238,0.556485726780131,0.751918122639282E-3,-9.28012384957461,-0.260991501936057,0.815016516597989E-1,-0.381671763785851E-5,-0.481628781228866E-4,-0.517170048102410E-4,-0.408580930446100E-2,0.266851808871450E-1,0.178258867394952E-1,70.3008839558250
35.7100000000015,347.395738675184,0.309987987791374,47.1787319508986,-0.421399266886426E-2,0.920855087435683E-2,0.307416069086673E-1,9730.27490422696,6502.25146757977,-918.830461886109,0.809947448695401,0.104565537237173,0.152405044315279,0.556618254498871,0.749742660697364E-3,-9.28015205983040,-0.261021238615272,0.814608043034786E-1,-0.375458324730160E-5,-0.498992512313180E-4,-0.517356386307324E-4,-0.408352021908772E-2,0.266888265975086E-1,0.178347847959349E-1,70.3193978920493
35.7200000000015,347.398156889431,0.309922530215517,47.1785649316192,-0.421345985972450E-2,0.921231052255353E-2,0.307415619443819E-1,9731.60302790168,6505.49599899040,-918.843088233192,0.809857065907189,0.104546263775618,0.152414542406087,0.556750769010606,0.747602901213444E-3,-9.28018126689676,-0.261050986008831,0.814199800795874E-1,-0.369250656877489E-5,-0.516309852502273E-4,-0.517542795414659E-4,-0.408118314536002E-2,0.266924694546878E-1,0.178436840920253E-1,70.3379124997076
35.7300000000015,347.400560479367,0.309857097366120,47.1784101553361,-0.421292930836132E-2,0.921608641292146E-2,0.307415177540502E-1,9732.93011115874,6508.74098190250,-918.855654453708,0.809766658882364,0.104526979206217,0.152424053265086,0.556883270324004,0.745498810829334E-3,-9.28021146810337,-0.261080744120676,0.813791794672599E-1,-0.363048820290564E-5,-0.533580688288860E-4,-0.517729270958703E-4,-0.407879823407448E-2,0.266961094581450E-1,0.178525846265160E-1,70.3564277825274
35.7400000000015,347.402949447998,0.309791689171164,47.1782675960444,-0.421240101554178E-2,0.921987845946285E-2,0.307414743368617E-1,9734.25615380206,6511.98641586019,-918.868160538591,0.809676227608614,0.104507683472915,0.152433576949331,0.557015758447678,0.743430355842652E-3,-9.28024266077339,-0.261110512954492,0.813384029441217E-1,-0.356852874667191E-5,-0.550804907054945E-4,-0.517915808486759E-4,-0.407636563627651E-2,0.266997466073422E-1,0.178614863981567E-1,70.3749437442191
35.7500000000015,347.405323798512,0.309726305558657,47.1781372276393,-0.421187498200598E-2,0.922368657617647E-2,0.307414316919967E-1,9735.58115563548,6515.23230040762,-918.880606479550,0.809585772073682,0.104488376519873,0.152443113515504,0.557148233390182,0.741397502208080E-3,-9.28027484222355,-0.261140292513709,0.812976509862867E-1,-0.350662879621248E-5,-0.567982397086505E-4,-0.518102403556181E-4,-0.407388550325750E-2,0.267033809017415E-1,0.178703894056969E-1,70.3934603884760
35.7600000000015,347.407683534286,0.309660946456640,47.1780190239167,-0.421135120846707E-2,0.922751067705881E-2,0.307413898186271E-1,9736.90511646277,6518.47863508894,-918.892992269074,0.809495292265373,0.104469058291468,0.152452663019921,0.557280695160013,0.739400215538472E-3,-9.28030800976416,-0.261170082801502,0.812569240683544E-1,-0.344478894474417E-5,-0.585113047536534E-4,-0.518289051735757E-4,-0.407135798655196E-2,0.267070123408047E-1,0.178792936478865E-1,70.4119777189742
35.7700000000015,347.410028658878,0.309595611793187,47.1779129585741,-0.421082969561136E-2,0.923135067610514E-2,0.307413487159156E-1,9738.22803608762,6521.72541944835,-918.905317900423,0.809404788171546,0.104449728732294,0.152462225518526,0.557413143765612,0.737438461106328E-3,-9.28034216069920,-0.261199883820791,0.812162226634080E-1,-0.338300978323371E-5,-0.602196748464745E-4,-0.518475748606285E-4,-0.406878323793469E-2,0.267106409239934E-1,0.178881991234752E-1,70.4304957393726
35.7800000000015,347.412359176032,0.309530301496404,47.1778190052110,-0.421031044409837E-2,0.923520648731068E-2,0.307413083830165E-1,9739.54991431369,6524.97265303004,-918.917583367631,0.809314259780121,0.104430387787161,0.152471801066896,0.557545579215363,0.735512203844990E-3,-9.28037729232636,-0.261229695574243,0.811755472430116E-1,-0.332129190072694E-5,-0.619233390806317E-4,-0.518662489758967E-4,-0.406616140941797E-2,0.267142666507689E-1,0.178971058312129E-1,70.4490144533133
35.7900000000014,347.414675089674,0.309465015494430,47.1777371373294,-0.420979345456088E-2,0.923907802467169E-2,0.307412688190753E-1,9740.87075094454,6528.22033537825,-918.929788665503,0.809223707079076,0.104411035401097,0.152481389720238,0.557678001517590,0.733621408349950E-3,-9.28041340193708,-0.261259518064270,0.811348982772079E-1,-0.325963588368880E-5,-0.636222866388289E-4,-0.518849270797064E-4,-0.406349265324865E-2,0.267178895205925E-1,0.179060137698493E-1,70.4675338644208
35.8000000000014,347.416976403914,0.309399753715441,47.1776673283345,-0.420927872760502E-2,0.924296520218655E-2,0.307412300232287E-1,9742.19054578367,6531.46846603721,-918.941933789615,0.809133130056445,0.104391671519347,0.152490991533391,0.557810410680564,0.731766038880230E-3,-9.28045048681661,-0.261289351293035,0.810942762345160E-1,-0.319804231632285E-5,-0.653165067919216E-4,-0.519036087334297E-4,-0.406077712190541E-2,0.267215095329254E-1,0.179149229381346E-1,70.4860539763028
35.8100000000014,347.419263123042,0.309334516087647,47.1776095515355,-0.420876626381034E-2,0.924686793385695E-2,0.307411919946048E-1,9743.50929863452,6534.71704455123,-918.954018736307,0.809042528700323,0.104372296087374,0.152500606560823,0.557942806712496,0.729946059359626E-3,-9.28048854424406,-0.261319195262445,0.810536815819290E-1,-0.313651178077066E-5,-0.670059888993343E-4,-0.519222934996802E-4,-0.405801496809589E-2,0.267251266872282E-1,0.179238333348188E-1,70.5045747925497
35.8200000000014,347.421535251532,0.309269302539295,47.1775637801458,-0.420825606372986E-2,0.925078613368891E-2,0.307411547323231E-1,9744.82700930047,6537.96607046459,-918.966043502689,0.808951902998860,0.104352909050859,0.152510234856638,0.558075189621541,0.728161433377990E-3,-9.28052757149244,-0.261349049974160,0.810131147849120E-1,-0.307504485678599E-5,-0.686907224085637E-4,-0.519409809420845E-4,-0.405520634475389E-2,0.267287409829618E-1,0.179327449586520E-1,70.5230963167347
35.8300000000014,347.423792794038,0.309204112998671,47.1775299872840,-0.420774812789011E-2,0.925471971569393E-2,0.307411182354947E-1,9746.14367758484,6541.21554332163,-918.978008086632,0.808861252940268,0.104333510355700,0.152519876474567,0.558207559415796,0.726412124192393E-3,-9.28056756582874,-0.261378915429586,0.809725763073992E-1,-0.301364212244503E-5,-0.703706968551041E-4,-0.519596706254851E-4,-0.405235140503659E-2,0.267323524195867E-1,0.179416578083843E-1,70.5416185524139
35.8400000000014,347.426035755395,0.309138947394098,47.1775081459739,-0.420724245679127E-2,0.925866859389009E-2,0.307410825032218E-1,9747.45930329087,6544.46546266672,-918.989912486772,0.808770578512815,0.104314099948015,0.152529531467977,0.558339916103301,0.724698094728497E-3,-9.28060852451393,-0.261408791629881,0.809320666117923E-1,-0.295230415276867E-5,-0.720459018630083E-4,-0.519783621159146E-4,-0.404945030232170E-2,0.267359609965633E-1,0.179505718827661E-1,70.5601415031263
35.8500000000014,347.428264140617,0.309073805653938,47.1774982291460,-0.420673905090717E-2,0.926263268230312E-2,0.307410475345982E-1,9748.77388622177,6547.71582804424,-919.001756702504,0.808679879704828,0.104294677774141,0.152539199889866,0.558472259692040,0.723019307581909E-3,-9.28065044480308,-0.261438678575955,0.808915861589583E-1,-0.289103152107931E-5,-0.737163271440571E-4,-0.519970549804754E-4,-0.404650319020470E-2,0.267395667133517E-1,0.179594871805476E-1,70.5786651723935
35.8600000000014,347.430477954898,0.309008687706593,47.1775002096373,-0.420623791068538E-2,0.926661189496751E-2,0.307410133287094E-1,9750.08742618068,6550.96663899862,-919.013540733984,0.808589156504692,0.104275243780632,0.152548881792863,0.558604590189938,0.721375725019379E-3,-9.28069332394534,-0.261468576268466,0.808511354082267E-1,-0.282982479825744E-5,-0.753819624973525E-4,-0.520157487874509E-4,-0.404351022249603E-2,0.267431695694120E-1,0.179684037004795E-1,70.5971895637200
35.8700000000014,347.432677203612,0.308943593480508,47.1775140601922,-0.420573903654728E-2,0.927060614592762E-2,0.307409798846321E-1,9751.39992297066,6554.21789507431,-919.025264582124,0.808498408900851,0.104255797914264,0.152558577229233,0.558736907604863,0.719767308980127E-3,-9.28073715918403,-0.261498484707828,0.808107148173882E-1,-0.276868455299373E-5,-0.770427978112162E-4,-0.520344431062813E-4,-0.404047155321835E-2,0.267467695642041E-1,0.179773214413120E-1,70.6157146805933
35.8800000000014,347.434861892310,0.308878522904168,47.1775397534630,-0.420524242888810E-2,0.927461534923872E-2,0.307409472014349E-1,9752.71137639475,6557.46959581579,-919.036928248592,0.808407636881808,0.104236340122031,0.152568286250871,0.558869211944626,0.718194021077103E-3,-9.28078194775670,-0.261528403894206,0.807703248426920E-1,-0.270761135178750E-5,-0.786988230601040E-4,-0.520531375075373E-4,-0.403738733660371E-2,0.267503666971878E-1,0.179862404017960E-1,70.6342405264835
35.8900000000014,347.437032026723,0.308813475906102,47.1775772620108,-0.420474808807703E-2,0.927863941896812E-2,0.307409152781777E-1,9754.02178625591,6560.72174076761,-919.048531735810,0.808316840436124,0.104216870351145,0.152578008909306,0.559001503216982,0.716655822598308E-3,-9.28082768689515,-0.261558333827517,0.807299659388439E-1,-0.264660575875354E-5,-0.803500283072679E-4,-0.520718315629457E-4,-0.403425772709082E-2,0.267539609678225E-1,0.179951605806821E-1,70.6527671048435
35.9000000000014,347.439187612756,0.308748452414882,47.1776265583057,-0.420425601445725E-2,0.928267826919624E-2,0.307408841139123E-1,9755.33115235706,6563.97432947430,-919.060075046953,0.808226019552419,0.104197388549043,0.152587745255702,0.559133781429627,0.715152674508001E-3,-9.28087437382547,-0.261588274507435,0.806896385590043E-1,-0.258566833614812E-5,-0.819964037028853E-4,-0.520905248454266E-4,-0.403108287932227E-2,0.267575523755678E-1,0.180040819767211E-1,70.6712944191091
35.9100000000014,347.441328656494,0.308683452359125,47.1776876147275,-0.420376620834600E-2,0.928673181401767E-2,0.307408537076820E-1,9756.63947450107,6567.22736148047,-919.071558185943,0.808135174219371,0.104177894663376,0.152597495340856,0.559266046590200,0.713684537447970E-3,-9.28092200576817,-0.261618225933387,0.806493431547862E-1,-0.252479964370962E-5,-0.836379394838818E-4,-0.521092169290060E-4,-0.402786294814179E-2,0.267611409198830E-1,0.180130045886639E-1,70.6898224726989
35.9200000000014,347.443455164196,0.308618475667494,47.1777604035664,-0.420327867003468E-2,0.929079996754227E-2,0.307408240585218E-1,9757.94675249073,6570.48083633075,-919.082981157456,0.808044304425716,0.104158388642021,0.152607259215197,0.559398298706283,0.712251371738925E-3,-9.28097057993812,-0.261648188104556,0.806090801762529E-1,-0.246400023882936E-5,-0.852746259757548E-4,-0.521279073889313E-4,-0.402459808859147E-2,0.267647266002271E-1,0.180219284152615E-1,70.7083512690142
35.9300000000014,347.445567142298,0.308553522268696,47.1778448970237,-0.420279339978884E-2,0.929488264389622E-2,0.307407951654584E-1,9759.25298612882,6573.73475356980,-919.094343966910,0.807953410160252,0.104138870433072,0.152617036928791,0.559530537785401,0.710853137381697E-3,-9.28102009354468,-0.261678161019881,0.805688500719167E-1,-0.240327067706478E-5,-0.869064535895289E-4,-0.521465958016155E-4,-0.402128845590904E-2,0.267683094160593E-1,0.180308534552651E-1,70.7268808114391
35.9400000000014,347.447664597411,0.308488592091488,47.1779410672121,-0.420231039784834E-2,0.929897975722311E-2,0.307407670275104E-1,9760.55817521804,6576.98911274235,-919.105646620471,0.807862491411832,0.104119339984846,0.152626828531338,0.559662763835020,0.709489794058490E-3,-9.28107054379173,-0.261708144678059,0.805286532887360E-1,-0.234261151146868E-5,-0.885334128248880E-4,-0.521652817445771E-4,-0.401793420552514E-2,0.267718893668383E-1,0.180397797074259E-1,70.7454111033406
35.9500000000014,347.449747536320,0.308423685064674,47.1780488861564,-0.420182966442735E-2,0.930309122168500E-2,0.307407396436881E-1,9761.86231956106,6580.24391339314,-919.116889125046,0.807771548169370,0.104099797245880,0.152636634072171,0.559794976862552,0.708161301134101E-3,-9.28112192787769,-0.261738139077542,0.804884902721144E-1,-0.228202329332454E-5,-0.901554942673595E-4,-0.521839647965265E-4,-0.401453549306057E-2,0.267754664520230E-1,0.180487071704952E-1,70.7639421480684
35.9600000000014,347.451815965985,0.308358801117106,47.1781683257941,-0.420135119971442E-2,0.930721695146350E-2,0.307407130129935E-1,9763.16541896049,6583.49915506696,-919.128071488287,0.807680580421837,0.104080242164933,0.152646453600259,0.559927176875348,0.706867617657306E-3,-9.28117424299562,-0.261768144216543,0.804483614658979E-1,-0.222150657092664E-5,-0.917726885890385E-4,-0.522026445373845E-4,-0.401109247432357E-2,0.267790406710719E-1,0.180576358432245E-1,70.7824739489549
35.9700000000014,347.453869893538,0.308293940177688,47.1782993579761,-0.420087500387258E-2,0.931135686076077E-2,0.307406871344207E-1,9764.46747321890,6586.75483730865,-919.139193718582,0.807589588158266,0.104060674690987,0.152656287164207,0.560059363880703,0.705608702362134E-3,-9.28122748633323,-0.261798160093032,0.804082673123738E-1,-0.216106189105146E-5,-0.933849865500469E-4,-0.522213205481928E-4,-0.400760530530711E-2,0.267826120234435E-1,0.180665657243653E-1,70.8010065093154
